STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090216 11:00,5.08
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090216 12:00,5.84
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090216 13:00,4.83
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090216 14:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090217 00:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090217 05:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090217 06:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090217 07:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090217 16:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090301 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090304 07:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090304 08:00,1.52
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090304 09:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090304 12:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090304 14:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090304 16:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090304 17:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090322 05:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090322 09:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090322 10:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090401 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090501 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090601 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090701 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090801 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20090901 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091001 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 09:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 10:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 11:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 12:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 13:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 14:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 16:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 17:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 18:00,4.06
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 19:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 20:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 21:00,5.84
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 22:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091013 23:00,4.06
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091014 00:00,5.08
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091014 01:00,4.06
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091014 02:00,5.84
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091014 03:00,5.84
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091014 04:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091014 05:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091014 06:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091014 07:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091101 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091201 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 02:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 03:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 04:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 05:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 06:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 07:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 09:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 10:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 11:00,4.06
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 12:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 13:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 14:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091207 15:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091210 22:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091210 23:00,7.87
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091211 00:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091211 01:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091211 02:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091211 04:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091211 16:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091211 17:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091211 23:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 01:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 03:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 05:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 06:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 07:00,5.08
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 09:00,6.10
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 10:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 11:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 13:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 15:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 16:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 17:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 18:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 19:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 20:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091212 21:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091213 01:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091213 02:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20091213 04:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100101 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100113 05:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100113 23:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100117 16:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100117 17:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100117 18:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100117 19:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100117 23:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 00:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 01:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 03:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 04:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 05:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 08:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 09:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 10:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 11:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 12:00,4.06
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 13:00,14.99
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 14:00,13.97
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100118 16:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100119 11:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100119 12:00,5.84
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100119 13:00,8.89
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100119 14:00,6.86
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100119 15:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100119 16:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 05:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 06:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 07:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 08:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 09:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 11:00,6.10
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 12:00,6.86
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 13:00,5.84
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 14:00,8.89
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 15:00,11.94
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 16:00,10.92
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 17:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100120 18:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100121 05:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100121 06:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100121 10:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100121 11:00,4.06
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100121 12:00,5.84
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100121 13:00,4.83
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100121 14:00,8.89
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100121 15:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100121 18:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100121 20:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100121 21:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100121 23:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100122 06:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100122 07:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100122 13:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100122 14:00,4.83
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100122 16:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100201 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100205 06:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100205 09:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100205 11:00,9.91
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100205 14:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100205 15:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100205 16:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100205 18:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100205 19:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100205 21:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100205 22:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 00:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 01:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 02:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 03:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 04:00,7.87
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 05:00,4.06
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 06:00,0.25
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 07:00,0.25
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 08:00,0.25
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 09:00,0.25
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 12:00,0.25
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 13:00,0.25
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100206 14:00,0.25
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100209 13:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100209 14:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,378.9,34.3869,-118.5341,20100209 16:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100219 22:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100219 23:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100220 00:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100220 01:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100222 09:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100227 02:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100227 03:00,5.08
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100227 04:00,6.86
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100227 05:00,9.91
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100227 06:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100227 07:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100227 08:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100227 09:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100227 10:00,4.06
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100227 14:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100227 16:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100227 17:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100301 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100303 22:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100306 12:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100306 13:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100306 19:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100306 20:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100306 21:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100401 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100405 00:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100405 01:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100405 02:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100405 03:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100405 04:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100405 06:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100405 07:00,3.05
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100405 08:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100405 10:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100411 21:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100411 22:00,2.03
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100411 23:00,7.87
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100412 00:00,9.91
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100412 01:00,4.06
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100412 02:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100412 06:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100420 14:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100420 15:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100420 16:00,1.02
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100501 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100601 01:00,25399.75
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100701 00:00,25399.75
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100701 01:00,0.00
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100801 01:00,25399.75
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100901 00:00,25399.75
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20100901 01:00,25399.75
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20101001 00:00,25399.75
COOP:046162,NEWHALL S FC32CE CA US,375.8,34.38667,-118.53389,20101001 01:00,0.00
