STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,YEAR,MONTH,HPCP
COOP:040014,ACTON ESCONDIDO CANYON CA US,863.5,34.49389,-118.27139,2010,01,17.29
COOP:040014,ACTON ESCONDIDO CANYON CA US,863.5,34.49389,-118.27139,2010,02,97.06
COOP:040014,ACTON ESCONDIDO CANYON CA US,863.5,34.49389,-118.27139,2010,03,8.16
COOP:040014,ACTON ESCONDIDO CANYON CA US,863.5,34.49389,-118.27139,2010,04,24.93
COOP:040014,ACTON ESCONDIDO CANYON CA US,863.5,34.49389,-118.27139,2010,05,0.0
COOP:040014,ACTON ESCONDIDO CANYON CA US,863.5,34.49389,-118.27139,2010,07,0.0
COOP:040014,ACTON ESCONDIDO CANYON CA US,863.5,34.49389,-118.27139,2010,10,33.8
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2009,01,7.14
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2009,02,119.95
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2009,03,9.67
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2009,04,2.04
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2009,05,2.03
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2009,06,0.0
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2009,07,0.0
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2009,08,0.0
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2009,09,0.0
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2009,10,8.13
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2009,11,2.03
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2009,12,55.67
COOP:040014,ACTON ESCONDIDO CANYON CA US,905.3,34.49472,-118.27139,2010,01,115.33
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2010,07,0.0
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2010,10,14.95
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2010,11,21.31
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2010,12,147.78
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2011,01,10.15
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2011,02,12.44
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2011,03,42.4
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2011,04,5.32
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2011,05,5.83
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2011,06,2.03
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2011,07,0.0
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2011,08,0.0
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2011,09,0.0
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2011,10,13.96
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2011,11,19.28
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2011,12,0.0
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2012,01,11.17
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2012,02,7.37
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2012,03,32.21
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2012,04,41.08
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2012,07,0.5
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2012,08,0.0
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2012,09,0.0
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2012,10,0.5
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2012,11,2.53
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2012,12,16.44
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2013,01,21.04
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2013,02,15.24
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2013,03,21.08
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2013,04,1.26
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2013,05,1.27
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2013,07,0.0
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2013,09,0.0
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2013,10,0.76
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2013,11,23.85
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.4344,-119.0542,2013,12,2.53
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2009,01,9.37
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2009,02,46.67
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2009,03,9.13
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2009,04,10.41
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2009,05,8.89
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2009,06,1.52
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2009,09,0.25
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2009,10,2.03
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2009,11,2.54
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2009,12,42.16
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2010,01,46.21
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2010,02,44.93
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2010,03,6.34
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2010,04,28.93
COOP:040442,BAKERSFIELD MEADOWS FIELD AIRPORT CA US,149,35.43444,-119.05417,2010,05,6.84
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2009,02,7.7
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2009,03,2.5
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2009,04,0.6
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2009,05,1.2
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2009,06,1.3
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2009,07,0.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2009,09,0.3
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2009,10,1.6
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2009,11,1.5
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2009,12,3.2
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2010,01,8.5
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2010,02,5.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2010,03,3.2
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2010,04,3.2
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2010,05,0.8
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2010,06,0.1
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2010,07,0.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2010,08,0.1
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2010,09,0.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2010,10,3.3
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2010,11,1.6
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2010,12,6.8
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2011,01,1.8
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2011,02,3.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2011,03,5.7
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2011,04,1.7
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2011,05,2.3
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2011,06,0.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2011,08,0.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2011,09,0.1
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2011,10,2.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2011,11,2.2
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2011,12,0.2
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2012,01,5.2
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2012,02,2.3
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2012,03,5.8
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2012,04,3.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2012,05,0.3
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2012,06,0.9
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2012,07,0.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2012,08,0.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2012,09,0.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2012,10,0.0
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2012,11,5.3
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2012,12,10.5
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2013,01,0.7
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2013,02,0.5
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2013,03,1.6
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2013,04,0.3
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2013,05,0.6
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2013,06,0.4
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2013,08,0.1
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2013,09,1.1
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.3983,-122.1452,2013,10,0.3
COOP:040546,BATTLE CREEK ADR CA US,128.0,40.39833,-122.14528,2009,01,1.0
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2009,02,195.58
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2009,03,63.5
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2009,04,15.24
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2009,05,30.48
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2009,06,33.02
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2009,07,0.0
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2009,09,7.62
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2009,10,40.64
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2009,11,38.1
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2009,12,81.28
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2010,01,215.9
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2010,02,127.0
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2010,03,81.28
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2010,04,81.28
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2010,05,20.32
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2010,06,2.54
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2010,07,0.0
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2010,08,2.54
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2010,09,0.0
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2010,10,83.82
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2010,11,40.64
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2010,12,172.72
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2011,01,45.72
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2011,02,76.2
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2011,03,144.78
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2011,04,43.18
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2011,05,58.42
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2011,06,0.0
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2011,08,0.0
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2011,09,2.54
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2011,10,50.8
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2011,11,55.88
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2011,12,5.08
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2012,01,132.08
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2012,02,58.42
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2012,03,147.32
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2012,04,76.2
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2012,05,7.62
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2012,06,22.86
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2012,07,0.0
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2012,08,0.0
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2012,09,0.0
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2012,10,0.0
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2012,11,134.62
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2012,12,266.7
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2013,01,17.78
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2013,02,12.7
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2013,03,40.64
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2013,04,7.62
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2013,05,15.24
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2013,06,10.16
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2013,08,2.54
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2013,09,27.94
COOP:040546,BATTLE CREEK ADR CA US,128,40.3983,-122.1452,2013,10,7.62
COOP:040546,BATTLE CREEK ADR CA US,128,40.39833,-122.14528,2009,01,25.4
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2009,01,5.4
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2009,02,15.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2009,03,2.1
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2009,04,0.2
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2009,05,7.1
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2009,06,0.3
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2009,07,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2009,08,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2009,09,0.1
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2009,10,4.2
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2009,11,2.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2009,12,8.4
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2010,01,8.7
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2010,02,8.3
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2010,03,2.3
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2010,04,10.1
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2010,05,6.9
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2010,06,0.1
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2010,07,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2010,08,0.2
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2010,09,0.3
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2010,10,11.2
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2010,11,12.7
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2010,12,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2011,01,1.5
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2011,02,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2011,03,18.6
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2011,04,4.1
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2011,05,5.3
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2011,06,3.2
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2011,07,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2011,08,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2011,09,0.3
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2011,10,5.1
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2011,11,2.9
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2011,12,0.1
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2012,01,8.7
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2012,02,4.2
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2012,03,15.7
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2012,04,8.9
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2012,05,0.3
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2012,06,1.4
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2012,07,0.3
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2012,08,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2012,09,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2012,10,3.2
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2012,11,15.2
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2012,12,18.3
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2013,01,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2013,02,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2013,03,4.9
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2013,07,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2013,08,0.0
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2013,09,1.9
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2013,10,0.9
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2013,11,1.8
COOP:040883,BLODGETT EXPER FOREST CA US,1345.4,38.9091,-120.6677,2013,12,0.5
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2010,04,0.25
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2010,07,0.0
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2010,08,0.76
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2010,09,0.0
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2010,10,6.59
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2010,11,0.0
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2010,12,13.69
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2011,01,0.0
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2011,02,29.71
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2011,03,1.51
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2011,04,0.0
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2011,07,41.66
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2011,08,0.0
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2012,04,3.56
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2012,07,47.74
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2012,08,26.63
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2012,09,1.78
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2012,10,6.86
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2012,11,0.0
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2012,12,21.83
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2013,01,19.54
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2013,02,0.25
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2013,03,0.76
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2013,04,0.0
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2013,07,13.72
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2013,08,16.73
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2013,09,14.46
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2013,10,0.5
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2013,11,18.77
COOP:040927,BLYTHE AIRPORT CA US,120.4,33.6186,-114.7142,2013,12,0.25
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,01,116.84
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,02,309.88
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,03,91.44
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,04,45.72
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,05,228.6
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,06,27.94
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,08,5.08
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,09,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,10,127.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,11,68.58
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2009,12,231.14
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,01,144.78
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,02,0.0
COOP:041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010,03,127.0
